lat,lon
-147,-82
37,-5
-99,47
-67,7
-141,-67
75,45
-101,57
-120,-14
-74,-40
96,66
145,25
44,-60
-100,85
-153,21
-49,0
124,-89
167,-76
40,61
14,-68
20,84
-33,14
129,23
-126,-72
-90,-10
142,67
152,55
-82,-65
20,76
26,-37
57,54
51,-7
-40,71
137,-50
9,42
132,-84
-62,47
149,-50
174,-21
180,60
-30,-47
18,11
-23,-80
-25,-45
-11,1
-71,-11
-113,-20
116,-80
-103,28
44,-29
137,-38
120,-61
24,10
178,-55
-143,-79
68,-7
-24,51
-164,-23
180,-71
-129,22
106,-60
30,2
43,-19
-157,-2
-48,39
-142,-5
139,87
109,-3
-48,-85
100,57
63,58
-139,-43
-31,-57
138,-71
-122,-27
157,6
-132,-25
-144,-37
155,-44
-36,3
-74,-73
23,28
1,26
-55,19
111,79
134,76
-134,-71
70,23
-84,20
30,66
91,46
-137,-21
-69,-6
-168,20
-175,-19
-35,73
-172,-2
166,4
105,50
133,-50
-174,42
82,-58
147,-71
67,69
-144,-48
-146,90
-69,-2
-62,10
-48,-7
-136,53
86,-45
132,-62
-85,-50
-46,48
150,32
41,-29
-115,24
143,55
74,87
-60,-12
156,-57
-89,53
-127,-15
64,-42
61,51
123,-34
-133,-7
161,-66
-39,27
90,-76
-51,67
-149,6
-8,-15
50,57
-121,-61
-172,-9
12,-54
143,63
-87,-61
-30,32
-25,53
-77,84
132,-28
-7,-3
77,59
121,-26
-57,75
-176,58
-2,6
114,-23
24,-57
-162,23
-176,20
-49,-35
120,68
-121,60
-14,-69
-16,26
82,69
139,-27
-176,-75
118,0
176,-60
-31,-45
60,-37
-46,-16
102,0
107,84
-143,-36
-27,-39
178,-78
114,-26
40,-90
141,2
105,-15
-145,24
-159,-71
51,-53
-106,63
128,82
140,2
-150,-66
47,-79
150,-90
-34,-3
84,-19
-70,-66
42,-60
174,-76
-55,36
59,0
139,-69
-145,-60
34,-49
64,1
27,60
144,59
126,-27
-27,-4
-9,-12
150,-86
-3,-11
-26,73
144,-15
-15,71
-66,13
-138,11
88,-76
-114,65
-43,-47
-67,-88
-136,-37
-44,24
17,-81
9,-42
-97,-80
-106,27
168,7
-42,47
-69,3
-157,68
-161,6
-1,-54
-99,-1
118,52
69,-6
101,-24
-141,56
43,47
-66,-6
-49,-43
174,-63
79,-75
8,11
-141,-39
57,-3
-30,-13
-29,-42
57,14
17,59
4,-80
140,-34
-83,8
22,-6
41,26
-165,66
-71,-12
-83,58
29,25
142,38
58,58
22,-37
113,-7
16,30
-167,44
-92,-75
54,-89
56,86
7,-31
124,87
68,88
106,-9
117,-7
-107,55
-167,-11
-107,1
67,3
-64,82
18,-20
-144,-82
-178,-10
-53,76
-167,27
-77,72
156,16
163,72
-137,-21
-43,-17
-25,-6
-55,-34
42,26
167,40
151,86
-174,-66
-165,53
170,-76
-67,70
-128,-82
41,67
-56,28
21,41
117,4
-24,-45
151,62
-31,-45
31,59
-60,-11
-127,-83
89,19
131,-9
-7,-39
51,81
-150,4
-94,3
180,-60
51,29
76,56
-155,17
26,-15
-61,-17
-73,29
109,-51
-117,90
-133,-51
170,-35
-9,-81
31,-9
-176,65
92,67
-96,-1
-129,22
-158,43
-128,-24
117,84
88,1
-27,85
116,-23
81,-54
-105,-44
-87,85
-11,-11
150,-33
-73,-73
-148,-69
-77,29
-37,90
159,-1
73,-81
30,35
-62,-76
172,-18
23,-9
115,-65
20,-55
-69,49
148,74
164,-10
-83,-55
81,12
164,-54
-155,-83
161,40
41,63
152,-4
-17,49
-36,-71
40,-76
69,-18
-160,44
137,29
-74,84
68,-28
137,-84
26,-75
-30,59
-85,-39
-79,-74
-105,-42
-41,58
-111,-63
16,62
-125,21
-141,15
117,49
9,-26
149,-26
113,32
56,72
-139,-42
107,-34
-48,15
-102,12
118,-60
-138,82
48,41
60,-50
-42,-51
-94,5
123,31
-48,-69
46,-55
-2,90
-41,84
127,45
146,73
-61,-27
104,-41
4,27
-105,21
84,-27
-93,11
62,4
83,-41
170,-76
-75,52
-92,11
164,-33
-175,36
-10,-3
-86,56
-49,-67
7,63
-67,-17
-3,-88
107,-69
8,-86
64,19
56,-5
-9,90
-88,-84
-158,7
-88,34
10,-4
-48,21
91,19
170,-64
-145,-90
161,18
-82,-30
-25,80
-114,-70
-156,77
22,57
6,27
9,86
80,69
16,35
-7,-78
-128,26
-4,3
11,28
170,-52
-47,-54
-8,69
-107,0
-86,48
178,-70
99,-36
-44,-39
173,89
66,60
-39,-40
130,48
-52,-38
114,24
-52,69
21,18
21,-35
165,-58
118,16
-174,87
89,-75
128,-31
-43,-65
177,-62
178,-29
-43,-57
106,11
139,70
159,17
-132,-21
81,-39
13,-68
34,30
68,-20
77,64
-161,-7
-69,-5
16,-89
34,67
88,65
114,-29
57,50
63,12
-8,61
78,-14
-37,-44
-119,-32
49,85
-88,-69
-60,33
118,56
-107,38
-55,-1
111,55
-150,-88
162,-67
-165,84
151,6
-6,-27
23,13
-142,75
-10,-38
178,11
44,-64
177,-10
167,-40
146,-3
-122,63
64,-2
154,63
83,74
140,-24
133,63
-114,64
-49,48
-142,29
49,6
69,82
-15,12
81,-1
-167,67
67,-84
-94,-3
180,-27
144,-48
45,-63
-58,-33
-37,73
-127,33
-64,-8
-152,-12
-90,-52
36,78
-55,-56
-36,60
170,-74
29,-55
-146,36
-35,69
56,45
77,-78
169,49
123,60
-140,-4
128,46
-20,2
73,67
-140,-74
-139,37
128,53
169,-51
138,-60
-132,-22
-137,88
-13,-61
166,-55
49,54
-67,80
66,40
-166,-3
-20,8
-40,41
6,77
-71,88
-180,-12
104,-21
112,40
-91,-6
88,84
130,76
-17,49
-177,87
89,-44
112,71
-141,-70
88,-52
137,-82
-58,56
122,-7
-39,64
40,66
-53,73
141,-67
-28,87
1,-15
-177,-80
-24,68
173,86
80,42
141,38
76,-89
-28,-40
96,-20
-141,-75
-71,-23
-145,69
155,20
41,37
159,86
131,81
77,82
-30,86
-54,-59
176,25
-89,-58
-56,88
-139,31
-115,56
93,61
106,-66
50,36
151,-58
51,-25
140,-80
-123,-23
39,53
87,64
108,-72
-46,88
-163,90
-50,87
156,-1
26,-72
113,-77
128,-3
-80,83
40,-14
91,-15
50,-31
-135,78
20,34
15,52
-93,-81
174,-54
-62,62
-108,-65
-116,23
133,44
69,20
-107,-23
109,66
161,-80
-8,47
54,24
179,30
129,-82
-87,-28
105,45
105,42
-23,38
-13,-40
-69,32
144,2
-164,-32
-174,13
-86,-79
-41,-81
-45,-51
110,50
58,-64
170,-58
33,-14
129,23
-52,-76
-23,85
-66,29
-2,-12
-101,14
-60,8
-142,55
-86,-75
92,-25
75,79
-92,41
-166,-21
80,8
-18,50
179,68
-122,-28
29,46
29,5
-106,-29
32,9
-102,8
-119,-62
52,-64
19,-44
-101,-27
126,-46
-69,68
143,81
125,-35
123,32
80,-67
-47,-9
-20,3
78,-54
-65,-16
7,-60
43,55
118,-68
-135,-29
-82,82
-40,-9
-53,78
-48,58
-126,16
-67,3
66,37
-81,-77
-122,-35
163,77
27,29
22,3
-84,26
136,44
91,65
-124,-21
-158,2
138,-57
72,-72
100,-38
-50,-36
94,76
72,6
-118,-30
111,-32
145,60
-141,-36
-82,-69
107,78
119,42
103,26
6,0
97,-33
-70,-50
-64,-54
109,68
93,14
-89,-49
-165,26
158,-76
-50,7
89,-47
61,13
46,61
-56,-37
-146,-90
155,-33
121,10
90,19
-87,58
37,31
-90,64
-54,-51
-11,-82
65,75
-170,25
-99,-62
26,-29
69,-72
-34,-58
46,-70
-73,60
104,51
35,75
127,-21
-59,0
-23,-81
15,-49
-41,59
-93,-89
-9,-1
-89,55
-119,-2
164,79
-71,81
41,-26
96,-81
145,-35
153,81
-5,8
178,71
-127,-35
-141,-20
-18,6
142,-22
33,-84
-42,-83
10,-87
-15,-53
-174,45
1,10
89,84
68,-45
-20,-61
-169,-83
-35,54
-1,-43
87,-33
-151,-11
-106,-53
4,-64
-128,-22
57,3
-148,27
-48,-66
-13,2
100,-44
-161,-64
-138,66
138,-61
39,8
167,44
13,-55
54,-56
24,36
124,-67
31,-71
68,-1
-7,51
172,-13
6,-4
127,-22
85,43
-16,-20
-61,72
-10,-47
141,89
-117,57
157,-12
163,25
177,46
173,-73
86,22
-76,77
169,-15
83,-87
-29,36
117,30
143,27
149,79
-134,-54
-68,-75
-3,-31
-174,66
48,-23
32,62
23,-57
-76,38
-14,-45
-148,61
-78,88
-23,54
-57,86
22,-80
138,-10
-117,33
-15,-4
-86,72
-130,89
77,-70
-156,76
132,16
-101,66
127,18
-128,-21
-99,-56
-102,-68
-133,72
-54,-86
-103,62
87,-78
-123,41
-92,-57
4,15
-146,-88
-150,-19
47,-87
171,26
66,74
25,70
-53,-50
160,-71
162,15
86,48
-73,-76
65,3
-180,-19
-149,13
64,58
49,64
-46,69
150,22
-8,35
75,11
19,-81
143,29
103,12
67,-38
-63,-21
130,31
-178,25
-58,-71
153,49
-51,31
-173,16
34,-75
-157,0
135,26
-123,72
109,56
-169,-10
65,56
158,-63
178,17
-148,58
27,85
-105,-33
-9,-53
-92,-4
45,-27
-38,-8
67,-35
-36,46
173,-37
-13,-45
-38,-64
-83,74
-97,-30
13,-45
53,-77
-34,-56
-96,46
-149,-69
-67,-53
31,-70
72,69
-52,59
135,-1
30,80
-22,-27
-111,-39
91,53
-169,4
-81,23
75,41
148,40
148,19
70,-55
-76,62
-90,21
151,-34
130,30
81,11
-141,10
9,63
-4,-30
31,41
102,-62
-84,90
-169,-12
-152,49
-81,-30
171,80
134,-83
-111,22
2,7
86,8
-146,16
-4,-37
128,54
160,47
34,-17
153,89
-150,31
124,-45
-116,-20
-119,-79
5,-55
-69,24
146,11
81,63
100,-86
-164,16
-84,87
46,55
9,51
53,-81
161,24
6,48
-19,-17
-9,-3
-41,55
139,21
-33,-53
88,13
151,64
167,13
36,49
166,-51
-28,34
-128,41
3,28
-158,42
10,-27
-43,52
-44,24
174,-20
95,-37
-44,-49
-153,-1
127,67
14,61
102,-43
-170,14
-132,89
62,-56
31,-36
106,57
120,5
167,61
138,-38
136,38
110,-23
161,-85
-175,-10
-163,-64
-92,18
52,-24
-165,-49
-69,-44
-122,16
-174,-60
106,-77
-33,-57
82,14
2,-63
86,52
-36,-75
-82,-8
42,52
-144,80
-133,30
-175,72
-43,-48
62,-34
-137,-34
24,84
32,34
0,76
62,6
-66,80
80,-48
-129,31
149,20
57,60
178,10
23,65
179,-87
109,71
-94,-71
-38,-48
178,75
44,-19
98,-71
68,22
161,-5
84,38
75,-60
142,78
-76,10
-65,-89
108,-3
116,83
-112,-67
178,-84
-171,-15
-123,-87
18,-10
-65,-82
-44,48
177,-57
99,-72
60,42
146,-12
121,-42
170,-37
-116,24
-113,64
93,42
-166,77
118,-8
176,-65
-11,73
72,-52
-112,51
20,80
22,49
160,-27
-120,7
-151,-18
51,53
-128,-49
96,38
-9,-85
44,-75
38,48
68,-20
-82,-86
-74,20
95,1
-68,-13
-113,-40
19,57
110,-4
99,-47
-15,41
40,17
151,88
97,-55
22,-59
25,-21
-112,15
170,-22
-122,74
-149,3
37,73
165,-48
174,-81
-126,-90
-39,-29
71,1
-172,-16
91,53
171,-74
120,-87
-175,9
113,89
158,32
-73,70
176,79
-112,48
36,-70
136,-40
-149,-12
-3,33
-68,51
-126,15
-127,-90
106,29
118,29
173,-60
143,43
179,-47
75,78
167,29
-26,57
-101,74
-54,-68
163,52
3,-67
133,52
78,5
-7,4
-172,-51
176,3
-13,-74
163,-63
-20,90
-11,-5
74,65
164,77
175,40
-3,-67
38,26
91,50
-170,74
87,15
-94,-11
-6,-5
123,46
-100,-24
-149,62
-76,-55
122,24
-82,-31
69,-68
155,-47
-18,-89
-75,42
23,-18
-175,32
-95,80
-5,88
-30,-40
-137,24
122,-13
83,-7
177,-86
93,-48
39,-74
130,27
163,75
-164,-6
26,40
21,-41
-66,-78
15,-32
-17,-62
127,41
-76,36
105,26
-119,-88
-107,-21
-30,6
149,-31
-100,-48
-126,28
-102,36
151,53
-179,70
-17,-28
35,66
1,-39
125,-67
87,-25
-64,-3
31,69
-82,51
41,85
-12,65
31,16
-117,-80
4,-74
-126,24
-87,19
-103,-72
-8,-25
-149,-57
125,-34
-27,-16
172,14
167,30
-28,-73
110,-57
-18,58
-89,-81
104,36
-158,-66
-173,44
-106,-63
125,73
-54,-52
-36,-83
62,-70
-91,-50
-36,11
0,-86
22,29
172,-42
15,-74
-132,-56
-156,-33
51,-38
-119,-17
-127,80
104,17
54,-51
101,-12
43,-27
106,57
-50,-81
-75,49
-171,-73
-124,-25
-37,-72
-170,39
11,-67
-97,76
-146,81
177,50
176,41
-143,16
37,-37
-70,-72
179,-4
44,11
27,-28
-113,43
0,-6
156,-38
13,8
147,-90
143,-69
174,-3
86,29
74,33
146,31
122,-11
140,-25
51,58
-78,54
-53,-64
-98,-29
-46,-47
138,44
36,-45
-133,-74
-50,-77
115,-86
127,69
-128,-21
-114,-31
87,70
-49,-6
-69,48
116,-25
-128,-8
-102,9
21,-28
111,-54
170,3
-92,-68
81,42
-28,-9
132,-65
27,-61
10,-74
81,-81
-113,20
-107,82
-164,-39
-36,-19
-50,-58
-97,41
-4,79
-47,49
-23,15
-63,-73
139,-80
-126,-78
43,25
-68,-17
39,73
-9,-43
8,-45
166,-61
-143,-14
-4,-16
-112,59
50,-14
-2,38
156,-58
76,45
46,-43
137,25
-106,53
-142,-13
-5,-44
-128,-71
-42,78
113,-14
-139,25
98,-25
144,5
-62,-10
-172,89
148,30
136,22
91,-36
169,-69
173,-40
-28,4
24,-52
34,-17
60,-46
162,-2
149,56
-76,-86
10,-74
105,-4
144,-87
-37,-35
120,-81
177,-45
27,-15
-96,-46
-172,65
61,74
176,-50
36,58
75,85
-122,29
111,-6
11,9
-26,-15
-99,-76
45,67
-44,-75
-151,0
-113,-89
-45,3
91,-28
-95,21
-29,-25
-178,-83
-59,-87
-180,2
-145,72
164,-76
21,60
136,62
47,44
-125,-38
-9,50
79,-31
173,-58
-3,-79
-2,-5
-82,33
-136,-30
-102,-65
-155,61
-118,-41
60,-16
-97,60
-22,-81
48,24
118,32
16,19
84,61
-179,34
-14,15
32,48
-136,-15
129,-59
-6,-14
156,53
-166,84
-160,-23
162,31
65,-86
-101,60
-127,4
-26,36
142,88
13,-22
-87,-29
131,-78
-52,-17
-132,-64
39,29
99,-35
10,-1
76,-62
-127,61
-50,67
126,8
158,-47
114,-33
-39,41
169,-74
14,76
-91,28
-161,0
-54,37
128,-60
-50,-45
56,-43
89,-24
57,57
-81,62
157,0
-180,-10
-52,-37
-115,-79
163,60
-42,-28
-163,-89
-54,3
113,-24
-57,55
-91,-44
42,58
84,77
90,78
-35,-31
-62,47
79,84
73,78
30,34
-64,20
-32,-68
40,63
40,-36
-90,-82
61,78
81,36
128,29
-81,-34
28,-2
101,-63
-63,26
20,-24
137,-86
87,-62
-65,70
-36,-32
148,-77
-101,-69
21,5
-60,-56
-148,-27
118,84
14,24
-114,-43
34,-62
73,-12
-82,-30
-24,41
-149,-37
129,76
-135,89
159,-9
75,-33
-178,47
99,-26
-150,-73
151,23
-52,79
22,-34
120,89
42,-75
-74,-14
35,-73
58,56
121,-50
19,-44
-14,12
33,-71
-161,-29
93,57
77,-82
-90,82
128,-56
-35,35
19,-63
100,38
-1,-61
-89,7
17,-84
74,-88
164,-48
46,-36
-154,22
-7,-4
-55,-24
-40,-57
-141,30
-135,36
-24,-87
-149,31
87,69
-126,13
45,44
62,-70
18,-27
-142,75
-26,-79
131,-6
-99,-82
122,90
172,-44
-130,-58
76,81
145,26
-29,-29
-81,-85
-80,49
29,-2
38,-41
-37,43
125,84
132,-56
-107,32
140,-31
45,-27
51,66
-46,36
-16,-1
125,-42
4,-47
-18,42
178,39
70,-23
-99,19
93,-27
-89,20
-132,-64
165,69
122,-44
-86,89
124,76
-166,-33
-177,48
145,-84
161,3
-8,30
-140,-80
171,-15
-164,-24
-39,11
51,17
4,31
56,21
-125,-52
-179,4
-106,58
84,4
38,70
-68,33
169,-44
167,69
84,19
55,-90
113,-30
-178,-40
-152,-46
148,-88
98,14
104,-52
-27,-52
6,-50
16,-60
109,78
135,-81
82,50
149,60
131,-15
-112,28
-83,-36
151,35
-74,60
-75,84
-99,34
-60,4
159,-84
-135,66
-173,-28
-157,-73
-81,-57
-62,-2
-14,16
-32,22
111,37
115,-45
-132,79
-44,61
-69,-63
-105,65
-68,48
-176,30
10,-36
-33,-88
123,52
19,-57
11,-8
-87,-56
137,0
31,-26
-110,-35
167,-35
166,25
98,4
162,-51
-103,30
157,21
43,-65
-174,-54
52,39
-110,0
101,67
-131,60
54,-66
129,-73
174,-38
49,63
-49,-77
-107,50
-117,35
80,6
44,6
-176,52
65,-81
128,88
-113,53
-89,7
95,2
76,-60
16,-84
-177,-9
17,-38
-9,-73
73,8
178,-57
177,11
-147,38
163,-24
-80,-76
-54,24
37,-49
-26,40
-92,-67
51,70
-74,-53
45,-52
77,31
-147,-7
40,-87
62,-45
160,38
83,-55
161,55
-168,-41
-152,-71
-126,6
64,-15
108,-29
-130,-14
-138,79
-165,-3
42,-59
-37,-89
-111,-23
-93,45
88,51
-88,-31
69,-16
12,41
136,16
-160,86
-9,-81
-8,6
-176,19
60,-32
-73,-44
174,19
134,-70
47,-83
-168,-14
-122,36
151,69
-114,66
-9,-68
-14,-42
8,63
102,-28
81,81
-104,-26
65,-42
-108,-64
-78,4
172,-25
-141,-8
3,-89
106,-65
101,-53
126,52
-39,54
-113,-7
-169,-26
70,54
-151,-67
-52,18
5,-65
77,9
167,24
-60,-46
-167,-31
49,45
-88,-57
-86,9
-93,-45
37,21
-149,47
-76,-66
146,88
-88,3
-29,64
77,56
38,-33
60,14
59,56
-25,-79
-17,-56
-66,28
106,32
58,6
-124,28
-160,23
96,-90
177,80
-26,-40
174,-13
86,-5
-11,56
-95,-7
-21,-71
83,77
35,72
-110,86
-88,61
125,-62
68,-88
61,53
-53,81
71,32
-48,84
152,-22
-107,1
-78,-48
-145,52
-73,90
119,-40
77,-44
32,28
125,85
-170,12
-139,-45
61,20
39,46
-118,90
-45,-14
118,59
-167,7
-23,-24
-120,73
-34,83
-71,51
70,27
141,10
42,-89
40,70
-91,86
11,79
121,69
-110,-61
-109,63
122,63
-96,-20
128,-61
-112,-22
-70,53
4,82
-51,-62
-35,80
-28,-55
-22,-51
158,-18
-95,4
-63,-52
-117,-14
-165,90
-72,-9
78,-48
-68,48
-130,-56
-5,1
-71,16
-7,-75
-22,-7
95,-53
-8,-54
42,56
-116,-58
157,-51
-62,10
143,72
-5,-79
166,-81
-106,-38
-114,63
-162,71
64,-38
12,-40
-121,-71
-73,74
-80,-59
128,72
-100,14
-89,47
126,49
-163,84
100,-15
-139,17
58,-82
-4,28
38,-20
-171,31
-107,87
-124,-90
19,-42
86,21
-147,-22
91,57
169,44
-160,39
58,75
8,-54
-26,82
-2,25
-23,-17
-143,81
-12,-6
-41,-77
-53,-7
173,-60
-106,89
136,-69
81,-67
-72,-11
-99,88
-110,-48
-63,85
-82,-10
-132,6
-130,19
-167,-17
22,32
63,-66
176,-69
170,7
-112,-2
56,-36
-145,88
74,70
-166,86
-153,-57
150,-64
-152,73
94,69
-100,61
148,-83
116,70
-150,-45
-78,-33
118,-8
-122,71
-141,46
-42,-17
-156,-1
-172,-35
163,49
121,12
154,42
1,-41
-80,-42
-96,81
51,-28
21,-41
11,-8
-5,-62
110,-60
-75,-44
-18,-66
-150,63
-96,-43
111,-84
-97,-68
-131,-29
-37,78
-51,66
13,-42
-86,33
173,28
38,-81
141,-39
-90,-64
88,89
-32,-76
-46,84
-6,33
10,-39
-130,-79
15,36
-130,-13
-93,-49
-55,25
139,-60
141,0
-122,-72
19,5
176,27
-94,-19
109,-71
-76,-65
-112,1
45,-23
105,-49
97,41
-158,57
56,21
155,46
-30,-69
15,-83
62,1
-154,-32
-157,-8
-134,28
-26,-6
52,76
-20,-64
93,77
-169,-35
36,-29
99,-66
20,9
118,-46
-37,-34
139,-42
-16,12
22,-31
20,-13
19,73
-141,24
42,-47
-79,55
-92,28
-115,38
70,30
-74,54
85,-38
-178,89
177,-14
-28,72
-177,-57
15,37
25,-46
-16,59
-5,5
-95,-1
-84,-46
-33,24
-101,-73
-11,9
1,44
-3,-36
-82,59
9,61
147,-18
-112,22
-26,49
-19,-53
-148,-84
164,-85
32,47
56,66
-117,-77
-156,38
-69,-51
102,62
162,9
-33,90
77,30
-176,-25
-49,0
-126,54
-160,37
-112,69
93,-70
-97,83
117,-42
-146,-88
-134,-4
12,-23
158,19
134,-27
-123,-88
79,-14
58,-76
37,85
-72,88
22,49
-29,1
-166,-50
114,-19
4,33
-25,-43
-5,82
55,82
52,85
24,59
-127,-31
-74,75
-100,32
166,36
-22,23
-104,-64
108,77
-119,57
-34,69
-71,27
-111,30
179,65
140,73
56,24
-122,-48
-50,-75
-73,32
-134,-70
164,60
-33,-88
68,-72
59,-30
-78,54
-127,36
122,-35
-92,-63
58,-45
-40,-36
123,56
-128,80
-164,-49
-104,35
-40,57
-125,-69
126,-77
121,-53
-175,38
-65,54
63,7
125,5
170,-15
96,-28
121,62
-148,16
-85,88
71,-48
166,12
-5,32
-160,-56
-96,-6
-145,-42
-70,67
39,11
155,47
-171,12
9,-11
-132,73
144,-65
-76,30
-118,-54
-179,37
110,-78
-138,44
130,76
93,-88
-166,33
-53,7
-76,-82
38,82
-120,-24
-2,-1
82,30
-87,-1
38,-12
-42,-8
70,-40
53,80
172,6
112,-27
-26,-54
-72,42
-29,70
151,61
158,-16
170,60
-92,-58
-177,58
120,34
100,40
75,-8
166,-53
-39,45
72,63
45,-8
107,68
162,-13
74,-57
66,-82
-120,19
32,88
-47,-66
-28,16
-70,79
-149,14
-78,63
13,58
106,-61
-43,-38
-76,65
-40,-70
57,-58
-117,57
-103,89
-1,38
-109,-80
173,74
-129,22
-83,34
79,-15
-25,2
-116,-17
-44,-46
139,71
152,-65
-160,15
83,23
-14,34
149,-77
9,32
-54,-56
177,-64
-64,57
70,79
86,-54
-94,-65
-109,64
135,-35
31,33
130,17
-174,90
-24,-56
-130,-26
-116,-18
-157,3
62,-27
-120,-86
89,-86
-32,-49
10,43
-28,5
-65,2
-33,77
57,43
92,74
169,-50
-45,15
18,-49
-145,28
107,67
-74,89
-8,-85
-124,-39
-168,-12
2,-88
27,66
-84,-46
94,32
0,77
-48,-42
-111,-3
-163,-87
106,-17
-94,-5
41,-48
-135,5
-46,5
26,73
179,-42
-69,-30
-158,51
87,17
113,-43
-52,47
51,-67
123,-46
106,67
-8,-81
47,68
-150,-26
94,35
-101,44
21,83
81,15
-170,12
129,58
-74,87
146,-59
61,1
157,20
140,-13
97,-42
-159,-3
79,-1
-12,-10
-173,21
180,-64
-65,59
137,-80
26,68
118,5
79,-63
110,-1
-88,-49
-75,35
127,85
111,68
31,12
-134,-60
-8,83
-16,80
23,13
106,15
-9,20
93,-84
-91,-9
127,-35
139,25
116,-7
-42,20
-49,68
3,24
74,-41
180,-75
-78,-77
16,70
84,0
-15,-22
-86,-55
-51,-19
-36,2
86,74
44,-24
-147,50
16,-72
-120,-42
145,-87
-170,35
82,15
-98,-87
-32,-66
-41,-82
134,32
179,-78
-70,-59
-33,44
-96,-42
-179,61
24,-36
82,27
168,36
-158,-81
-167,36
-63,-57
-180,-48
-86,58
-51,55
-147,18
-53,3
42,-22
171,-68
88,52
14,-15
102,-49
7,79
-128,-48
-26,44
164,81
147,37
-148,-61
67,-12
-107,41
-105,50
-129,-24
-136,-55
123,-86
-151,40
-156,-27
81,1
137,-37
-139,-1
12,-48
-68,25
140,-60
-37,-18
-138,-9
-158,-67
-57,80
-133,-77
127,-53
148,-38
76,24
127,-11
-67,-76
99,-67
-60,-8
64,21
97,-41
75,73
159,-38
114,-73
86,-19
138,-66
-22,7
-168,20
-115,32
-52,-77
-35,-66
-119,43
60,87
91,-86
-42,67
-146,-76
-122,86
137,-37
137,79
117,81
-4,-22
-154,-9
-102,-90
119,-21
-131,-49
-165,-58
59,11
20,0
-5,-3
75,76
69,15
-57,71
51,-69
33,77
-8,-2
9,-59
-68,61
-150,57
60,-12
-76,19
-151,8
-178,-41
-161,88
-53,-76
-160,77
106,-86
-81,47
-118,-76
91,50
55,-83
59,-87
-175,-37
-17,80
68,-35
168,-87
167,-14
-125,-61
-152,71
-176,-24
50,80
-27,-43
167,80
-91,62
19,-17
143,-56
-58,12
-68,23
-37,-11
-115,-89
33,44
-96,74
-63,-71
-103,-12
48,33
35,27
-153,45
-21,69
113,39
90,2
-57,-72
-138,45
115,-61
-137,-87
120,-18
172,-42
-139,-81
73,-79
-12,32
64,-60
-163,78
32,84
-16,12
-52,-85
79,36
-112,-34
-117,18
-26,-57
-80,-41
83,-24
8,1
-58,53
-29,7
34,-42
-130,-28
119,-7
-127,18
-68,30
36,72
36,12
50,19
8,15
89,16
78,-24
64,36
-142,-31
-150,33
24,-24
145,-46
17,10
-83,13
-91,41
51,-21
-80,-30
-113,-73
-81,32
99,-27
-38,-56
-110,-34
131,-38
-164,-76
-5,65
-93,27
-103,18
145,37
53,-79
121,50
-62,-34
-120,-38
-129,63
-141,-35
73,-20
-95,15
132,-13
15,86
89,-9
-23,63
165,89
151,49
25,25
-51,-15
-173,73
-168,28
-85,64
153,-61
-173,-79
77,77
-29,-81
79,-14
-45,-54
-119,-13
-10,-8
-78,-14
37,2
90,81
-162,51
-127,-48
-155,11
-151,85
22,76
-108,61
158,-38
-84,-48
-30,22
-55,57
-12,25
145,16
-63,17
-106,6
97,53
-44,-16
-136,23
54,-22
98,-13
45,-21
-180,-89
54,-16
8,57
-127,20
-64,-44
59,-84
-49,-87
-103,37
-68,49
-46,-89
127,27
-70,-62
58,57
99,-88
134,-48
64,-21
-71,-65
83,53
-158,-76
-74,-58
11,76
-53,-5
-54,-37
139,-1
98,-80
172,-74
-8,-83
-74,7
-123,8
-38,62
-142,-71
65,-48
-67,22
86,-56
-105,38
113,34
174,44
9,44
150,60
-4,64
-148,-69
-101,-33
-27,-84
-42,-79
-129,23
145,41
13,-24
168,82
-66,79
-132,32
-113,-63
130,85
-54,88
90,36
-16,-80
-80,-76
169,54
22,-6
-101,-78
-45,-64
99,-43
112,52
-144,-82
21,-32
-168,-24
175,49
-77,80
-53,-8
155,19
61,-71
76,88
15,37
-44,-75
62,-76
-101,-19
-57,8
77,-11
-119,87
-116,68
-85,63
49,-35
-24,33
174,-46
35,-61
-26,0
-157,-83
-158,1
178,32
57,13
-91,-40
163,37
-143,-49
146,-60
-34,3
59,82
-116,78
-145,-18
30,20
-87,-11
-9,15
-113,12
-14,79
-111,-77
-62,-27
100,-10
-98,-71
19,-67
170,63
-98,-5
15,61
-151,34
24,21
5,16
-58,-72
71,11
39,49
-38,-58
62,-83
-172,17
163,31
-136,-78
-37,39
-113,65
114,-13
-119,-85
130,-24
152,61
69,70
125,15
155,-70
95,-54
63,-29
-122,-14
-79,15
-8,55
160,-51
-46,78
-43,-9
-87,32
43,-89
-43,74
170,18
174,75
-153,85
-155,-43
171,83
28,-36
-158,-9
-7,48
18,45
130,-41
3,-19
-115,89
-137,-37
30,-56
-57,-68
115,78
-18,-9
45,49
-119,68
145,52
-170,61
-31,-61
32,63
85,-50
-55,77
-43,26
-84,27
131,1
-91,-67
-26,80
-59,26
124,-24
-13,-51
-159,-63
-99,2
98,-49
-31,19
-154,-77
134,-4
-82,-36
-156,-73
115,64
48,11
26,-7
-70,-58
-77,-84
73,-14
-16,78
15,58
116,-73
68,26
161,71
-156,50
-6,-89
-61,-62
6,51
-58,8
111,38
-128,5
-58,88
-114,21
-142,70
-60,57
80,52
-32,-30
122,77
-1,-86
134,14
69,-66
109,-47
89,60
-136,-69
-72,34
